"seqnames","start","end","width","strand","peak","feature","start_position","end_position","feature_strand","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","symbol"
"chr11",46649500,46650000,501,"*","858806","ENSG00000180423",46602861,46617909,"-","upstream",-31591,31591,"NearestLocation","HARBI1"
"chr11",46650000,46650500,501,"*","858807","ENSG00000180423",46602861,46617909,"-","upstream",-32091,32091,"NearestLocation","HARBI1"
"chr11",46650500,46651000,501,"*","858808","ENSG00000180423",46602861,46617909,"-","upstream",-32591,32591,"NearestLocation","HARBI1"
"chr11",46651000,46651500,501,"*","858809","ENSG00000180423",46602861,46617909,"-","upstream",-33091,33091,"NearestLocation","HARBI1"
"chr11",46651500,46652000,501,"*","858810","ENSG00000180423",46602861,46617909,"-","upstream",-33591,33591,"NearestLocation","HARBI1"
"chr11",46652000,46652500,501,"*","858811","ENSG00000180423",46602861,46617909,"-","upstream",-34091,34091,"NearestLocation","HARBI1"
"chr11",46652500,46653000,501,"*","858812","ENSG00000180423",46602861,46617909,"-","upstream",-34591,34591,"NearestLocation","HARBI1"
"chr11",46653000,46653500,501,"*","858813","ENSG00000180423",46602861,46617909,"-","upstream",-35091,35091,"NearestLocation","HARBI1"
"chr11",46653500,46654000,501,"*","858814","ENSG00000180423",46602861,46617909,"-","upstream",-35591,35591,"NearestLocation","HARBI1"
"chr11",46654000,46654500,501,"*","858815","ENSG00000180423",46602861,46617909,"-","upstream",-36091,36091,"NearestLocation","HARBI1"
"chr11",46654500,46655000,501,"*","858816","ENSG00000180423",46602861,46617909,"-","upstream",-36591,36591,"NearestLocation","HARBI1"
"chr11",46655000,46655500,501,"*","858817","ENSG00000180423",46602861,46617909,"-","upstream",-37091,37091,"NearestLocation","HARBI1"
"chr11",46655500,46656000,501,"*","858818","ENSG00000180423",46602861,46617909,"-","upstream",-37591,37591,"NearestLocation","HARBI1"
"chr11",46656000,46656500,501,"*","858819","ENSG00000180423",46602861,46617909,"-","upstream",-38091,38091,"NearestLocation","HARBI1"
"chr11",46656500,46657000,501,"*","858820","ENSG00000180423",46602861,46617909,"-","upstream",-38591,38591,"NearestLocation","HARBI1"
"chr11",46657000,46657500,501,"*","858821","ENSG00000180423",46602861,46617909,"-","upstream",-39091,39091,"NearestLocation","HARBI1"
"chr11",46657500,46658000,501,"*","858822","ENSG00000180423",46602861,46617909,"-","upstream",-39591,39591,"NearestLocation","HARBI1"
"chr11",46658000,46658500,501,"*","858823","ENSG00000180423",46602861,46617909,"-","upstream",-40091,40091,"NearestLocation","HARBI1"
"chr11",46658500,46659000,501,"*","858824","ENSG00000180423",46602861,46617909,"-","upstream",-40591,40591,"NearestLocation","HARBI1"
"chr11",46659000,46659500,501,"*","858825","ENSG00000180423",46602861,46617909,"-","upstream",-41091,41091,"NearestLocation","HARBI1"
"chr11",46659500,46660000,501,"*","858826","ENSG00000175220",46677080,46700615,"-","downstream",41115,17080,"NearestLocation","ARHGAP1"
"chr11",46660000,46660500,501,"*","858827","ENSG00000175220",46677080,46700615,"-","downstream",40615,16580,"NearestLocation","ARHGAP1"
"chr11",46660500,46661000,501,"*","858828","ENSG00000175220",46677080,46700615,"-","downstream",40115,16080,"NearestLocation","ARHGAP1"
"chr11",46661000,46661500,501,"*","858829","ENSG00000175220",46677080,46700615,"-","downstream",39615,15580,"NearestLocation","ARHGAP1"
"chr11",46661500,46662000,501,"*","858830","ENSG00000175220",46677080,46700615,"-","downstream",39115,15080,"NearestLocation","ARHGAP1"
"chr11",46662000,46662500,501,"*","858831","ENSG00000175220",46677080,46700615,"-","downstream",38615,14580,"NearestLocation","ARHGAP1"
"chr11",46662500,46663000,501,"*","858832","ENSG00000175220",46677080,46700615,"-","downstream",38115,14080,"NearestLocation","ARHGAP1"
"chr11",46663000,46663500,501,"*","858833","ENSG00000175220",46677080,46700615,"-","downstream",37615,13580,"NearestLocation","ARHGAP1"
"chr11",46663500,46664000,501,"*","858834","ENSG00000175220",46677080,46700615,"-","downstream",37115,13080,"NearestLocation","ARHGAP1"
"chr11",46664000,46664500,501,"*","858835","ENSG00000175220",46677080,46700615,"-","downstream",36615,12580,"NearestLocation","ARHGAP1"
"chr11",46664500,46665000,501,"*","858836","ENSG00000175220",46677080,46700615,"-","downstream",36115,12080,"NearestLocation","ARHGAP1"
"chr11",46665000,46665500,501,"*","858837","ENSG00000175220",46677080,46700615,"-","downstream",35615,11580,"NearestLocation","ARHGAP1"
"chr11",46665500,46666000,501,"*","858838","ENSG00000175220",46677080,46700615,"-","downstream",35115,11080,"NearestLocation","ARHGAP1"
"chr11",46666000,46666500,501,"*","858839","ENSG00000175220",46677080,46700615,"-","downstream",34615,10580,"NearestLocation","ARHGAP1"
"chr11",46666500,46667000,501,"*","858840","ENSG00000175220",46677080,46700615,"-","downstream",34115,10080,"NearestLocation","ARHGAP1"
"chr11",46667000,46667500,501,"*","858841","ENSG00000175220",46677080,46700615,"-","downstream",33615,9580,"NearestLocation","ARHGAP1"
"chr11",46667500,46668000,501,"*","858842","ENSG00000175220",46677080,46700615,"-","downstream",33115,9080,"NearestLocation","ARHGAP1"
"chr11",46668000,46668500,501,"*","858843","ENSG00000175220",46677080,46700615,"-","downstream",32615,8580,"NearestLocation","ARHGAP1"
"chr11",46668500,46669000,501,"*","858844","ENSG00000175220",46677080,46700615,"-","downstream",32115,8080,"NearestLocation","ARHGAP1"
"chr11",46669000,46669500,501,"*","858845","ENSG00000175220",46677080,46700615,"-","downstream",31615,7580,"NearestLocation","ARHGAP1"
"chr11",46669500,46670000,501,"*","858846","ENSG00000175220",46677080,46700615,"-","downstream",31115,7080,"NearestLocation","ARHGAP1"
"chr11",46670000,46670500,501,"*","858847","ENSG00000175220",46677080,46700615,"-","downstream",30615,6580,"NearestLocation","ARHGAP1"
"chr11",46670500,46671000,501,"*","858848","ENSG00000175220",46677080,46700615,"-","downstream",30115,6080,"NearestLocation","ARHGAP1"
"chr11",46671000,46671500,501,"*","858849","ENSG00000175220",46677080,46700615,"-","downstream",29615,5580,"NearestLocation","ARHGAP1"
"chr11",46671500,46672000,501,"*","858850","ENSG00000175220",46677080,46700615,"-","downstream",29115,5080,"NearestLocation","ARHGAP1"
"chr11",46672000,46672500,501,"*","858851","ENSG00000175220",46677080,46700615,"-","downstream",28615,4580,"NearestLocation","ARHGAP1"
"chr11",46672500,46673000,501,"*","858852","ENSG00000175220",46677080,46700615,"-","downstream",28115,4080,"NearestLocation","ARHGAP1"
"chr11",46673000,46673500,501,"*","858853","ENSG00000175220",46677080,46700615,"-","downstream",27615,3580,"NearestLocation","ARHGAP1"
"chr11",46673500,46674000,501,"*","858854","ENSG00000175220",46677080,46700615,"-","downstream",27115,3080,"NearestLocation","ARHGAP1"
"chr11",46674000,46674500,501,"*","858855","ENSG00000175220",46677080,46700615,"-","downstream",26615,2580,"NearestLocation","ARHGAP1"
"chr11",46674500,46675000,501,"*","858856","ENSG00000175220",46677080,46700615,"-","downstream",26115,2080,"NearestLocation","ARHGAP1"
"chr11",46675000,46675500,501,"*","858857","ENSG00000175220",46677080,46700615,"-","downstream",25615,1580,"NearestLocation","ARHGAP1"
"chr11",46675500,46676000,501,"*","858858","ENSG00000175220",46677080,46700615,"-","downstream",25115,1080,"NearestLocation","ARHGAP1"
"chr11",46676000,46676500,501,"*","858859","ENSG00000175220",46677080,46700615,"-","downstream",24615,580,"NearestLocation","ARHGAP1"
"chr11",46676500,46677000,501,"*","858860","ENSG00000175220",46677080,46700615,"-","downstream",24115,80,"NearestLocation","ARHGAP1"
"chr11",46677000,46677500,501,"*","858861","ENSG00000175220",46677080,46700615,"-","overlapEnd",23615,80,"NearestLocation","ARHGAP1"
"chr11",46677500,46678000,501,"*","858862","ENSG00000175220",46677080,46700615,"-","inside",23115,420,"NearestLocation","ARHGAP1"
"chr11",46678000,46678500,501,"*","858863","ENSG00000175220",46677080,46700615,"-","inside",22615,920,"NearestLocation","ARHGAP1"
"chr11",46678500,46679000,501,"*","858864","ENSG00000175220",46677080,46700615,"-","inside",22115,1420,"NearestLocation","ARHGAP1"
"chr11",46679000,46679500,501,"*","858865","ENSG00000175220",46677080,46700615,"-","inside",21615,1920,"NearestLocation","ARHGAP1"
"chr11",46679500,46680000,501,"*","858866","ENSG00000175220",46677080,46700615,"-","inside",21115,2420,"NearestLocation","ARHGAP1"
"chr11",46680000,46680500,501,"*","858867","ENSG00000175220",46677080,46700615,"-","inside",20615,2920,"NearestLocation","ARHGAP1"
"chr11",46680500,46681000,501,"*","858868","ENSG00000175220",46677080,46700615,"-","inside",20115,3420,"NearestLocation","ARHGAP1"
"chr11",46681000,46681500,501,"*","858869","ENSG00000175220",46677080,46700615,"-","inside",19615,3920,"NearestLocation","ARHGAP1"
"chr11",46681500,46682000,501,"*","858870","ENSG00000175220",46677080,46700615,"-","inside",19115,4420,"NearestLocation","ARHGAP1"
"chr11",46682000,46682500,501,"*","858871","ENSG00000175220",46677080,46700615,"-","inside",18615,4920,"NearestLocation","ARHGAP1"
"chr11",46682500,46683000,501,"*","858872","ENSG00000175220",46677080,46700615,"-","inside",18115,5420,"NearestLocation","ARHGAP1"
"chr11",46683000,46683500,501,"*","858873","ENSG00000175220",46677080,46700615,"-","inside",17615,5920,"NearestLocation","ARHGAP1"
"chr11",46683500,46684000,501,"*","858874","ENSG00000175220",46677080,46700615,"-","inside",17115,6420,"NearestLocation","ARHGAP1"
"chr11",46684000,46684500,501,"*","858875","ENSG00000175220",46677080,46700615,"-","inside",16615,6920,"NearestLocation","ARHGAP1"
"chr11",46684500,46685000,501,"*","858876","ENSG00000175220",46677080,46700615,"-","inside",16115,7420,"NearestLocation","ARHGAP1"
"chr11",46685000,46685500,501,"*","858877","ENSG00000175220",46677080,46700615,"-","inside",15615,7920,"NearestLocation","ARHGAP1"
"chr11",46685500,46686000,501,"*","858878","ENSG00000175220",46677080,46700615,"-","inside",15115,8420,"NearestLocation","ARHGAP1"
"chr11",46686000,46686500,501,"*","858879","ENSG00000175220",46677080,46700615,"-","inside",14615,8920,"NearestLocation","ARHGAP1"
"chr11",46686500,46687000,501,"*","858880","ENSG00000175220",46677080,46700615,"-","inside",14115,9420,"NearestLocation","ARHGAP1"
"chr11",46687000,46687500,501,"*","858881","ENSG00000175220",46677080,46700615,"-","inside",13615,9920,"NearestLocation","ARHGAP1"
"chr11",46687500,46688000,501,"*","858882","ENSG00000175220",46677080,46700615,"-","inside",13115,10420,"NearestLocation","ARHGAP1"
"chr11",46688000,46688500,501,"*","858883","ENSG00000175220",46677080,46700615,"-","inside",12615,10920,"NearestLocation","ARHGAP1"
"chr11",46688500,46689000,501,"*","858884","ENSG00000175220",46677080,46700615,"-","inside",12115,11420,"NearestLocation","ARHGAP1"
"chr11",46689000,46689500,501,"*","858885","ENSG00000175220",46677080,46700615,"-","inside",11615,11115,"NearestLocation","ARHGAP1"
"chr11",46689500,46690000,501,"*","858886","ENSG00000175220",46677080,46700615,"-","inside",11115,10615,"NearestLocation","ARHGAP1"
"chr11",46690000,46690500,501,"*","858887","ENSG00000175220",46677080,46700615,"-","inside",10615,10115,"NearestLocation","ARHGAP1"
"chr11",46690500,46691000,501,"*","858888","ENSG00000175220",46677080,46700615,"-","inside",10115,9615,"NearestLocation","ARHGAP1"
"chr11",46691000,46691500,501,"*","858889","ENSG00000175220",46677080,46700615,"-","inside",9615,9115,"NearestLocation","ARHGAP1"
"chr11",46691500,46692000,501,"*","858890","ENSG00000175220",46677080,46700615,"-","inside",9115,8615,"NearestLocation","ARHGAP1"
"chr11",46692000,46692500,501,"*","858891","ENSG00000175220",46677080,46700615,"-","inside",8615,8115,"NearestLocation","ARHGAP1"
"chr11",46692500,46693000,501,"*","858892","ENSG00000175220",46677080,46700615,"-","inside",8115,7615,"NearestLocation","ARHGAP1"
"chr11",46693000,46693500,501,"*","858893","ENSG00000175220",46677080,46700615,"-","inside",7615,7115,"NearestLocation","ARHGAP1"
"chr11",46693500,46694000,501,"*","858894","ENSG00000175220",46677080,46700615,"-","inside",7115,6615,"NearestLocation","ARHGAP1"
"chr11",46694000,46694500,501,"*","858895","ENSG00000175220",46677080,46700615,"-","inside",6615,6115,"NearestLocation","ARHGAP1"
"chr11",46694500,46695000,501,"*","858896","ENSG00000175220",46677080,46700615,"-","inside",6115,5615,"NearestLocation","ARHGAP1"
"chr11",46695000,46695500,501,"*","858897","ENSG00000175220",46677080,46700615,"-","inside",5615,5115,"NearestLocation","ARHGAP1"
"chr11",46695500,46696000,501,"*","858898","ENSG00000175220",46677080,46700615,"-","inside",5115,4615,"NearestLocation","ARHGAP1"
"chr11",46696000,46696500,501,"*","858899","ENSG00000175220",46677080,46700615,"-","inside",4615,4115,"NearestLocation","ARHGAP1"
"chr11",46696500,46697000,501,"*","858900","ENSG00000175220",46677080,46700615,"-","inside",4115,3615,"NearestLocation","ARHGAP1"
"chr11",46697000,46697500,501,"*","858901","ENSG00000175220",46677080,46700615,"-","inside",3615,3115,"NearestLocation","ARHGAP1"
"chr11",46697500,46698000,501,"*","858902","ENSG00000175220",46677080,46700615,"-","inside",3115,2615,"NearestLocation","ARHGAP1"
"chr11",46698000,46698500,501,"*","858903","ENSG00000175220",46677080,46700615,"-","inside",2615,2115,"NearestLocation","ARHGAP1"
"chr11",46698500,46699000,501,"*","858904","ENSG00000175220",46677080,46700615,"-","inside",2115,1615,"NearestLocation","ARHGAP1"
"chr11",46699000,46699500,501,"*","858905","ENSG00000175220",46677080,46700615,"-","inside",1615,1115,"NearestLocation","ARHGAP1"
"chr11",46699500,46700000,501,"*","858906","ENSG00000175220",46677080,46700615,"-","inside",1115,615,"NearestLocation","ARHGAP1"
"chr11",46700000,46700500,501,"*","858907","ENSG00000175220",46677080,46700615,"-","inside",615,115,"NearestLocation","ARHGAP1"
"chr11",46700500,46701000,501,"*","858908","ENSG00000175220",46677080,46700615,"-","overlapStart",115,115,"NearestLocation","ARHGAP1"
"chr11",46701000,46701500,501,"*","858909","ENSG00000175213",46700818,46705912,"+","inside",182,182,"NearestLocation","ZNF408"
"chr11",46701500,46702000,501,"*","858910","ENSG00000175213",46700818,46705912,"+","inside",682,682,"NearestLocation","ZNF408"
"chr11",46702000,46702500,501,"*","858911","ENSG00000175213",46700818,46705912,"+","inside",1182,1182,"NearestLocation","ZNF408"
"chr11",46702500,46703000,501,"*","858912","ENSG00000175213",46700818,46705912,"+","inside",1682,1682,"NearestLocation","ZNF408"
"chr11",46703000,46703500,501,"*","858913","ENSG00000175213",46700818,46705912,"+","inside",2182,2182,"NearestLocation","ZNF408"
"chr11",46703500,46704000,501,"*","858914","ENSG00000175213",46700818,46705912,"+","inside",2682,1912,"NearestLocation","ZNF408"
"chr11",46704000,46704500,501,"*","858915","ENSG00000175213",46700818,46705912,"+","inside",3182,1412,"NearestLocation","ZNF408"
"chr11",46704500,46705000,501,"*","858916","ENSG00000175213",46700818,46705912,"+","inside",3682,912,"NearestLocation","ZNF408"
"chr11",46705000,46705500,501,"*","858917","ENSG00000175213",46700818,46705912,"+","inside",4182,412,"NearestLocation","ZNF408"
"chr11",46705500,46706000,501,"*","858918","ENSG00000175213",46700818,46705912,"+","overlapEnd",4682,88,"NearestLocation","ZNF408"
"chr11",46706000,46706500,501,"*","858919","ENSG00000175213",46700818,46705912,"+","downstream",5182,88,"NearestLocation","ZNF408"
"chr11",46706500,46707000,501,"*","858920","ENSG00000175213",46700818,46705912,"+","downstream",5682,588,"NearestLocation","ZNF408"
"chr11",46707000,46707500,501,"*","858921","ENSG00000175213",46700818,46705912,"+","downstream",6182,1088,"NearestLocation","ZNF408"
"chr11",46707500,46708000,501,"*","858922","ENSG00000175213",46700818,46705912,"+","downstream",6682,1588,"NearestLocation","ZNF408"
"chr11",46708000,46708500,501,"*","858923","ENSG00000175213",46700818,46705912,"+","downstream",7182,2088,"NearestLocation","ZNF408"
"chr11",46708500,46709000,501,"*","858924","ENSG00000175213",46700818,46705912,"+","downstream",7682,2588,"NearestLocation","ZNF408"
"chr11",46709000,46709500,501,"*","858925","ENSG00000175213",46700818,46705912,"+","downstream",8182,3088,"NearestLocation","ZNF408"
"chr11",46709500,46710000,501,"*","858926","ENSG00000175213",46700818,46705912,"+","downstream",8682,3588,"NearestLocation","ZNF408"
"chr11",46710000,46710500,501,"*","858927","ENSG00000180210",46719180,46739506,"+","upstream",-9180,8680,"NearestLocation","F2"
"chr11",46710500,46711000,501,"*","858928","ENSG00000180210",46719180,46739506,"+","upstream",-8680,8180,"NearestLocation","F2"
"chr11",46711000,46711500,501,"*","858929","ENSG00000180210",46719180,46739506,"+","upstream",-8180,7680,"NearestLocation","F2"
"chr11",46711500,46712000,501,"*","858930","ENSG00000180210",46719180,46739506,"+","upstream",-7680,7180,"NearestLocation","F2"
"chr11",46712000,46712500,501,"*","858931","ENSG00000180210",46719180,46739506,"+","upstream",-7180,6680,"NearestLocation","F2"
"chr11",46712500,46713000,501,"*","858932","ENSG00000180210",46719180,46739506,"+","upstream",-6680,6180,"NearestLocation","F2"
"chr11",46713000,46713500,501,"*","858933","ENSG00000180210",46719180,46739506,"+","upstream",-6180,5680,"NearestLocation","F2"
"chr11",46713500,46714000,501,"*","858934","ENSG00000180210",46719180,46739506,"+","upstream",-5680,5180,"NearestLocation","F2"
"chr11",46714000,46714500,501,"*","858935","ENSG00000180210",46719180,46739506,"+","upstream",-5180,4680,"NearestLocation","F2"
"chr11",46714500,46715000,501,"*","858936","ENSG00000180210",46719180,46739506,"+","upstream",-4680,4180,"NearestLocation","F2"
"chr11",46715000,46715500,501,"*","858937","ENSG00000180210",46719180,46739506,"+","upstream",-4180,3680,"NearestLocation","F2"
"chr11",46715500,46716000,501,"*","858938","ENSG00000180210",46719180,46739506,"+","upstream",-3680,3180,"NearestLocation","F2"
